u,g,r,i,z,class,redshift,redshift_err
18.6906,17.42919,16.88523,16.58463,16.38966,GALAXY,0.02033469,2.696767E-05
18.39189,17.20457,16.83745,16.65618,16.55079,GALAXY,0.02080771,1.182612E-05
19.43521,18.93596,18.86245,18.55183,18708,GALAXY,0.1078776,6.34282E-06
19.42076,17.45175,16.33876,15.87123,15.47965,GALAXY,0.1462613,2.65099E-05
18.26758,17.04164,16.46146,16.09914,15.86862,GALAXY,0.05199053,1.160726E-05
18.00542,16.11628,15.27143,14.85234,14.52561,GALAXY,0.05217264,1.140335E-05
18.15446,17.32105,16.81716,16.16341,16.13566,QSO,0.09068932,2.48998E-05
18.48056,17.30814,16.87732,16.65988,16.4848,GALAXY,0.02552258,1.656698E-05
19.44272,17.32893,16.21643,15.73435,15.35831,GALAXY,0.1306479,2.549852E-05
19.46594,19.87863,20.33316,20.79523,21.19363,QSO,1.16944,1.679466
18.9041,17.11849,16.11481,15.66178,15.32599,GALAXY,0.1002115,2.075278E-05
19.24335,18.01512,17.35713,16.94602,16.74342,GALAXY,0.07997727,8.992562E-06
18.91222,17.87215,17.23005,16.80183,16.58644,GALAXY,0.1006402,8.364543E-06
19.00124,18.81671,18.63922,18.41244,18.46734,QSO,1.596368,0.0003117518
19273,17.90306,17.12783,16.75086,16.47632,GALAXY,0.1104,1.363187E-05
19.16595,18.0696,17.60284,17305,17.08717,GALAXY,0.100094,6.750469E-06
19.50842,19.32356,19.10916,19.0493,19.06031,QSO,1.318198,0.000514251
18.48525,18.14937,18.02182,17.93434,17.81026,QSO,2.02369,0.0002215873
19.47305,19.38098,19.2116,19.0993,19.13255,QSO,1.432495,0.0005274999
19.53828,19349,19.32401,19.37933,19.18952,QSO,0.8060326,0.0001295514
18.18525,17.22925,16.83792,16.51705,16.30305,GALAXY,0.04535409,4.616314E-06
19.49096,18.33153,17.72793,17.33935,17.12038,GALAXY,0.1123313,7.393585E-06
19.32236,19.12699,18.89251,18.84555,18.95302,QSO,1.134751,0.0004660545
18.78493,17.04428,15.78468,15.29009,14.88225,GALAXY,0.07908653,1.456419E-05
19.39042,17.91719,17.05903,16.5739,16.23669,GALAXY,0.08399081,7.190413E-06
19.02596,17.32139,16.44682,16.02263,15.70806,GALAXY,0.08394534,2.03676E-05
19.04849,18.17052,17.76462,17.41895,17.36659,GALAXY,0.143358,5.643932E-06
18.7518,17.04704,16.18747,15.73465,15.40943,GALAXY,0.0462414,1.048433E-05
19.38297,17.74702,16.71833,16.22615,15.80461,GALAXY,0.1445855,2.187008E-05
19.55987,19.4092,19.2825,19.14745,19.04585,QSO,1.996997,0.0003340343
18.53017,17.11499,16.34234,15.89972,15.58828,GALAXY,0.08462236,9.029675E-06
18.31922,16.45511,15.44869,15.01972,14.66875,GALAXY,0.09751758,1.773926E-05
18.73524,17.60266,17.05108,16.70448,16.52606,GALAXY,0.07771245,7.111846E-06
17.68971,17.56468,17.30163,17.21447,17.23756,QSO,1.287802,0.0001759241
19.55685,18.31301,17.6324,17.16852,16.81814,GALAXY,0.07730582,1.109008E-05
18.84648,18.84777,18.71013,18.76413,18.79564,QSO,1.183411,0.000254791
19.58676,19.16001,19.06862,18.95964,18.8498,QSO,2.28584,0.0002214424
18.13571,16.24682,15.32297,14.8963,14.59666,GALAXY,0.07714167,1.587848E-05
19.06777,17.65758,16.94576,16.58717,16.33994,GALAXY,0.07693329,1.999109E-05
18.20802,17.83715,17.97277,17.82481,17.95084,QSO,0.6030532,8.674787E-05
18.62397,18.53069,18.47645,18.32044,18.1424,QSO,2.005055,0.0002292863
18.84679,17.49391,16.68707,16.2444,15.95131,GALAXY,0.1408395,1.042602E-05
19.34127,18.20996,17.4203,17.05953,16.82265,GALAXY,0.1614443,2.797441E-05
19.22652,17.49611,16.70932,16.30802,16.02012,GALAXY,0.07723972,2.020869E-05
18.63852,17.53275,17.05066,16.73759,16.57018,GALAXY,0.0759607,7.958363E-06
19.1711,17.37932,16.31258,15.81924,15.40981,GALAXY,0.1204372,2.616064E-05
19.25133,19.21673,19.2323,18.85008,18.86997,QSO,1.787355,0.0003884415
18.78078,17.58944,16.88482,16.68336,16.26853,GALAXY,0.1194663,1.609771E-05
18.09809,16.37595,15622,15.28804,15.00667,GALAXY,0.1014801,1.178356E-05
19.05595,19.02549,18.97258,18.85769,18.71019,QSO,2.102035,0.0001848845
19.59553,17.69412,16.69829,16.27201,15.93082,GALAXY,0.1009298,2.170154E-05
17.9715,16.43311,15.56312,15.08615,14.78107,GALAXY,0.1019366,1.021044E-05
19.2095,17.54497,16.64163,16.16213,15.81302,GALAXY,0.1012642,1.543687E-05
17.73706,15.91532,15.09449,14.69412,14.4043,GALAXY,0.03936414,1.04235E-05
19.14455,17.38519,16.50079,16.07421,15.74173,GALAXY,0.1007498,2.833341E-05
18.89074,18.72662,18.34471,18.27274,18.28371,QSO,1.356351,0.000342989
18.45149,18.41505,18.35489,18.09135,17.99322,QSO,1.863157,0.0002605794
19.27494,19.0092,18.8638,18.86708,18.86865,QSO,0.9296233,0.0002190264
19.50999,18.54215,17.9375,17.62036,17.48954,GALAXY,0.2011816,1.01708E-05
18.51051,17.34548,16.81054,16.48091,16.28434,GALAXY,0.09184957,8.437191E-06
19.18924,17.15825,16.11476,15.62621,15.22646,GALAXY,0.09144542,1.556578E-05
19.3369,18.19924,17.77018,17.51411,17.45233,GALAXY,0.04673708,1.359039E-05
18.8383,17.30703,16.48488,16.05495,15.78071,GALAXY,0.1241081,9.2051E-06
19.52011,18.32673,17.45724,17.03995,16.74089,GALAXY,0.1425238,2.808458E-05
19.08575,17.86375,17167,16.77563,16.53546,GALAXY,0.1249414,7.319823E-06
18.87244,17.76709,17.14981,16.75366,16.50046,GALAXY,0.1248639,1.090941E-05
18.9455,18.60714,18.49418,18.58934,18.48148,QSO,0.7912253,9.526387E-05
18.6771,18.03764,17.7501,17.5187,17.52025,GALAXY,0.1252092,5.925325E-06
17.88451,16.23243,15.40619,14.98281,14661,GALAXY,0.09595214,3.566588E-05
19.31555,18.11126,17.48557,17.10375,16.86503,GALAXY,0.1097003,1.25196E-05
19.26543,18.07006,17.54298,17211,17.03534,GALAXY,0.09624171,7.021704E-06
18.82969,17.70791,17.00879,16.56543,16.31833,GALAXY,0.1150219,6.504971E-06
18.79543,17.29279,16.44608,15.99057,15.63872,GALAXY,0.09545844,1.17184E-05
18.84114,17.72132,17.23954,16.99297,16.79325,GALAXY,0.03849542,8.997187E-06
19.39666,18.21369,17.48406,17.09297,16.85024,GALAXY,0.1304964,1.067124E-05
19.37371,18.13598,17.60632,17.29751,17.09091,GALAXY,0.05370262,7.738248E-06
19.15805,18.84736,18.9215,18.77758,18.85393,QSO,0.582709,9.319148E-05
16.05904,14.50703,13.72614,13.32818,12.97493,GALAXY,0.02455731,7.314032E-06
18.80069,17.86067,17.58673,17.40348,17.30329,GALAXY,0.0305995,5.236455E-06
18.99505,17.94872,17.52739,17.33515,17.1679,GALAXY,0.02443008,5.697408E-06
19.52667,18.42197,17.75069,17.37576,17.1326,GALAXY,0.1316037,7.599657E-06
18.66685,17.34813,16.8513,16.56227,16.42224,GALAXY,0.07473942,8.871331E-06
19.14547,17.76605,17.05075,16.6529,16.41199,GALAXY,0.1280705,1.275646E-05
19.57632,18.44034,17.71713,17.33484,17.17319,GALAXY,0.1145084,1.442104E-05
18.49679,18.03613,17.81531,17.55946,17.5843,QSO,1.581326,0.0002110687
19.41718,19.01538,18.43643,18.0847,17.89787,QSO,0.2345373,3.649299E-05
19.19837,17.24192,16.33917,15.91483,15.57195,GALAXY,0.0677489,1.505231E-05
17.45442,16.19327,15.68657,15.37847,15.16693,GALAXY,0.04070032,1.711865E-05
19.41802,18.38542,17723,17.33965,17.07465,GALAXY,0.1857429,1.886861E-05
19.41333,19.29639,19.18516,18.97438,19.04036,QSO,1.634764,0.0002083047
19.46103,19.38797,19.15541,19.18343,19.06889,QSO,1.008666,0.0004152227
19.10135,17.87588,17.17801,16.79612,16.56418,GALAXY,0.07029649,9.201593E-06
19.00578,18.07872,17.87907,17.78151,17.68002,GALAXY,0.02465936,5.600136E-06
19.59421,18.48022,17.57164,17.13192,16.83331,GALAXY,0.2306374,2.308588E-05
15.87643,14.9168,14.34369,14.01447,13.78485,QSO,0.04151702,1.973172E-05
18.44157,17.07739,16.16538,15.72048,15.38588,GALAXY,0.1527848,1.415811E-05
18.85174,17.12145,16.32505,15.96292,15.66404,GALAXY,0.04180899,1.101706E-05
19.54716,19.3426,19.08617,19.07099,18.96484,QSO,1.012874,0.0003693499
16.87156,15.70119,15.1455,14.79615,14.52637,GALAXY,0.04265152,1.147921E-05
18.94544,17.14563,16.17393,15.67162,15.24579,GALAXY,0.04178817,1.884338E-05
18.74946,17.37078,16.73185,16.46601,16.18067,GALAXY,0.0409868,2.164008E-05
18.61317,17.73321,17.3226,17.17576,17.04525,GALAXY,0.005886235,3.93259E-06
19.28488,18.38407,17.67252,17.28693,17.05971,GALAXY,0.1989216,1.441909E-05
18.67049,17.26009,16.71657,16.42691,16.17633,GALAXY,0.04045295,2.994151E-05
19.3644,18.90508,18.90741,19.04699,18.82029,QSO,0.7057068,6.147113E-05
19.44912,18.01964,17.26179,16.77558,16.47274,GALAXY,0.0692081,6.089075E-06
19431,18.3137,17.7216,17.37472,17.13011,GALAXY,0.08469694,6.605417E-06
18.52189,17.30518,16.6266,16.19571,15.89891,GALAXY,0.001750633,3.586993E-05
18.60064,16.88008,16.09315,15.72441,15.42453,GALAXY,0.0223362,1.160226E-05
19.58753,19.4659,19.37548,19.31412,19.16231,QSO,2.021287,0.0003982055
19.30823,18.14973,17.61649,17.25599,17.04647,GALAXY,0.06347772,6.282708E-06
18.07616,17.08158,16.77138,16.51284,16.39968,GALAXY,0.06325147,5.92353E-06
19.18518,17.88967,17.26342,16.90051,16.49759,GALAXY,0.03660514,7.611146E-06
19.43772,18.88118,18.80463,18.6169,18.75587,QSO,0.6156753,2.554129E-05
18.13899,17.08347,16.67875,16.46754,16.30391,GALAXY,0.02280653,9.333356E-06
18.39216,18.17946,18.20017,18.32159,18.27813,QSO,0.7470382,0.0001391479
18.87524,17.67701,16.91729,16.47371,16.10988,GALAXY,0.1285916,9.402076E-06
19.39774,18.16683,17.72343,17.43759,17.31616,GALAXY,0.08217849,8.56007E-06
19.12102,17.60086,17.17538,17.01082,16.86832,GALAXY,0.03228233,3.582891E-05
19.50286,17.89691,16.9577,16.45431,16.14927,GALAXY,0.122939,1.79893E-05
18.79875,17.3624,16.67724,16.28802,16.03256,GALAXY,0.08469931,8.536718E-06
19.39583,17.46165,16.52552,16.12243,15.81964,GALAXY,0.0849182,2.035966E-05
17.03661,16.97542,16.71993,16.64381,16.59281,QSO,1.321511,0.0001294725
19.50732,18.03605,17.05165,16.59567,16.21,GALAXY,0.1461432,2.47597E-05
18.65514,16.80716,15.99086,15.57425,15.27584,GALAXY,0.06149349,1.367668E-05
19.31684,18.30245,17.71538,17.37278,17.17278,GALAXY,0.149968,8.002616E-06
18.08176,16.94253,16.40505,16.0047,15.80104,GALAXY,0.06083663,5.919583E-06
18.31753,17.04114,16.43109,16.01873,15.79187,GALAXY,0.06101621,7.675763E-06
19.01107,17.18915,16.36855,15.99169,15.70996,GALAXY,0.06616736,1.195154E-05
19.23775,18.10604,17.58813,17.23659,17.06203,GALAXY,0.09082233,7.996598E-06
18.31536,18.33363,18.32427,18.08372,17.97161,QSO,1.930094,0.0002565719
18.83756,17.53216,16.92099,16.53938,16.30061,GALAXY,0.06842527,1.111924E-05
18.55864,16.88612,16.06264,15.67027,15.3827,GALAXY,0.06040028,1.926063E-05
18.83364,17.7867,17.24849,16.87252,16.63585,GALAXY,0.09481477,8.519265E-06
18.97798,17.02448,16.06904,15.64208,15.27046,GALAXY,0.09055436,1.556135E-05
19.32052,17.38865,16.28804,15.85114,15.45717,GALAXY,0.1392311,2.097458E-05
19.4642,18.24675,17.83858,17.54608,17.40931,GALAXY,0.06803118,7.495215E-06
19.20823,18.36688,17.97846,17.85678,17.77807,GALAXY,0,0
19.26078,17.62119,16.84475,16.5358,16.30344,GALAXY,0.1381916,1.37279E-05
19.5544,18.39929,17.69618,17.29947,17.00574,GALAXY,0.1553454,1.081226E-05
19.0568,19.07701,19.03915,18.92007,18.79774,QSO,2.068442,0.000331805
19.16196,18.20335,17.71676,17.36599,17.23177,GALAXY,0.1383594,7.052713E-06
19.55186,18.23883,17.55841,17.16965,16.95108,GALAXY,0.07980672,1.036236E-05
19.52465,17.9981,17.11314,16.64891,16.30625,GALAXY,0.1159252,1.719273E-05
18.76193,17.69155,17.34667,17.16925,17.12434,GALAXY,0.01148376,2.140569E-05
18.17688,16.35723,15.52358,15.07056,14.76648,GALAXY,0.07730158,1.282352E-05
18.1534,18.12966,17.88081,17.76535,17.73024,QSO,1.471417,0.0001561315
19.32921,17.80919,16.95081,16.52134,16.22665,GALAXY,0.08684426,1.376436E-05
19.58566,17.58456,16.60784,16.07961,15.63013,GALAXY,0.06803961,2.855944E-05
18.23705,17.03444,16.49086,16117,15.87705,GALAXY,0.05678711,7.598673E-06
18.2524,17.17092,16.82237,16.68824,16.65174,GALAXY,0,0
19.27166,17.53079,16.67059,16.25777,15.90107,GALAXY,0.0738553,1.830798E-05
19.11165,17.18644,16.29916,15.83494,15.51243,GALAXY,0.08674039,1.491725E-05
19.15578,17.7517,17.04865,16.63779,16.36281,GALAXY,0.08793997,9.960172E-06
18.54226,16.55365,15.57512,15.12789,14.76841,GALAXY,0.08521271,1.769955E-05
17.61381,15.9351,15.10403,14.65802,14.31459,GALAXY,0.07934102,1.623924E-05
18.60112,16.8165,15.96908,15.5828,15.2331,GALAXY,0.09018724,1.703216E-05
19.33394,18.89271,18.22489,17.76595,17.57395,QSO,0.1914163,4.867985E-05
19.50929,18.35575,17.7746,17.40615,17.15572,GALAXY,0.05570207,8.378453E-06
19.26262,17.33438,16.74249,16.38112,16.10994,GALAXY,0.06883208,9.264745E-06
19.37592,19.42243,19.15051,19.05671,19.23438,QSO,1.278628,0.0006329583
18.95499,17.84223,17.58387,17.38803,17.28729,GALAXY,0.03594187,8.716787E-06
18.82944,18.7021,18.57553,18.67735,18.08737,QSO,0.3152307,5.489024E-05
18.88929,17.73654,17.26169,16.96201,16.77059,GALAXY,0.05309203,7.932868E-06
19.28613,19.27628,19.05411,18.98073,19.02578,QSO,1.40116,0.0004539383
18.50479,16.60563,15.72126,15.31956,15.0188,GALAXY,0.0876627,1.547546E-05
17.88498,16.74875,16.42747,16.25501,16.1389,GALAXY,0.02821808,5.750042E-06
18.0434,16.87249,16.43834,16.17578,15.95543,GALAXY,0.05949726,7.184603E-06
19.19896,17.98691,17.70046,17.5299,17.57328,GALAXY,0.03169428,1.116141E-05
19.56565,19.51704,19.52497,19.28357,19.12288,QSO,2.04409,0.0004144505
18.51692,17.27113,16.77607,16.46933,16.28057,GALAXY,0.0591886,7.596691E-06
18.16145,16.86083,16.31152,16.02022,15.75756,GALAXY,0.03224866,1.120069E-05
19.53145,18.40296,17.80602,17.38901,17.15345,GALAXY,0.1101784,8.362737E-06
17.51814,15.94827,15.14893,14.64648,14.21925,GALAXY,0.04814621,1.507459E-05
17.6715,15.73711,14.85526,14.44735,14.09282,GALAXY,0.04785378,1.119474E-05
19.25561,18.22263,17.68823,17.32295,17.20276,GALAXY,0.1295647,7.19026E-06
19.38434,18.19803,17.65842,17.38227,17.15575,GALAXY,0.04721045,1.135293E-05
19.48095,19.48405,19.21272,19.16822,19206,QSO,1.266615,0.0005257081
18.83725,16.89786,16.02787,15.60623,15.24115,GALAXY,0.05443346,1.45682E-05
19.51096,18.11029,17.61506,17.31057,17.16828,GALAXY,0.04791141,1.475208E-05
18.9462,18.73257,18.52475,18.53275,18.14047,QSO,0.3215275,3.258893E-05
18.52585,17.61415,17.1158,16.72086,16.58088,GALAXY,0.1042979,7.183556E-06
18.7074,17.3036,16.67381,16.31403,16.10349,GALAXY,0.05482911,3.024373E-05
18.89104,17.75793,17.31113,17.08066,17.0514,GALAXY,0.02092403,6.865667E-06
19.50965,18.1251,17.70952,17.47101,17.50533,GALAXY,0.02102167,1.970641E-05
18.6647,17.24956,16.43473,16.01209,15.7139,GALAXY,0.1045019,1.040685E-05
17.4451,16.20921,15.69196,15.41928,15.22263,GALAXY,0.02100096,6.490636E-06
18.80865,17.61019,17.06863,16.7257,16.53993,GALAXY,0.1037255,8.763144E-06
19.36176,17.85349,16.98166,16.53131,16.21654,GALAXY,0.1034791,2.3209E-05
19.21265,18.06103,17.51457,17.13673,16.94199,GALAXY,0.1021194,9.637056E-06
19.02718,18.06702,17.74431,17.59935,17.68547,GALAXY,0.01175464,9.608814E-06
17.90226,16.36191,15.59604,15.19695,14.85486,GALAXY,0.03893348,1.808571E-05
19.59118,18.50733,18.23637,17.99276,17.99023,GALAXY,0.0734574,6.116261E-06
18.85461,18.45857,17.92526,17.67769,17.18217,QSO,0.2592927,2.606659E-05
19.49153,17.81397,16.96066,16.51459,16.19675,GALAXY,0.1283947,2.130173E-05
18.98483,17.63888,16.90882,16.51929,16.2558,GALAXY,0.1511935,1.481676E-05
18.70935,16.96937,16.15145,15.74144,15.41181,GALAXY,0.0770769,2.519033E-05
19.0134,17.81136,17.19757,16.8671,16.68676,GALAXY,0.09662073,1.113788E-05
19.01755,17.34965,16.99263,16.80784,16.80452,GALAXY,0.01966086,2.247083E-05
18.58933,18.42433,18.2289,18.09236,17.82528,QSO,2.076236,0.0002352662
18.66858,18.63919,18.39733,18.36533,18.33791,QSO,1.379546,0.0002658926
19.26244,17.23111,16.2261,15.7893,15.43995,GALAXY,0.1153184,2.59125E-05
19.43766,17.58166,16.62715,16.22012,15.85148,GALAXY,0.09436476,2.307963E-05
17.99088,16.90249,16.51141,16.40076,16.35048,GALAXY,0,0
19.43236,18.22466,17.49761,17.1263,16.92616,GALAXY,0.162683,1.438533E-05
18.70661,17.08404,16.37365,16.02372,15.73447,GALAXY,0.05540932,2.006253E-05
19.55067,18.23477,17.50019,16.97718,16.6648,GALAXY,0.0944421,6.526599E-06
19.45962,19.21633,19.08379,18.97057,18.75865,QSO,2.108083,0.0004944552
18.95809,17.56581,16.84683,16.41776,16.04851,GALAXY,0.0371111,8.129769E-06
19.12047,17.94043,17.21461,16.76062,16.51261,GALAXY,0.1505059,5.311486E-06
16.12853,14.8608,14.22356,13.87695,13.57189,GALAXY,0.02701749,9.787963E-06
19.55822,18.13464,17.56779,17.20552,17.03122,GALAXY,0.05834567,1.662123E-05
17.16017,15.84285,15.2268,14.85474,14.61974,GALAXY,0.0506086,7.274086E-06
18.53017,17.31845,16.80962,16.43164,16.19759,GALAXY,0.05461431,5.578994E-06
18.13429,17.1297,16.7994,16.55883,16.43777,GALAXY,0.06766573,5.82527E-06
18.88036,17.15825,16344,15.95439,15.64127,GALAXY,0.04984434,1.502342E-05
18.05645,16.68513,16085,15.72693,15.44858,GALAXY,0.054105,6.550341E-06
18.58945,16.85159,16.03974,15.60215,15.26102,GALAXY,0.05223979,1.141524E-05
19.30828,17.30827,16.37306,15.92465,15.56101,GALAXY,0.082404,1.823896E-05
17.93878,16.64118,16.1712,15.92567,15.7623,GALAXY,0.03628796,1.190338E-05
19.59092,19.41056,19.12706,19.07433,18.99568,QSO,1.082247,0.0004600311
18.6817,17.42089,16.96482,16.69069,16.48442,GALAXY,0.03748116,1.235077E-05
19.07843,17.71524,17.07882,16.72335,16.47982,GALAXY,0.07796678,1.549682E-05
17.98155,16.06261,15.21616,14.74305,14.41251,GALAXY,0.05512712,1.334883E-05
18.59909,17.42685,16.8818,16.60166,16.40811,GALAXY,0.0283752,6.381153E-06
18.42218,17.26961,16.63694,16.30238,16.05015,GALAXY,0.02894658,1.003577E-05
19.14209,17.5332,16.84955,16.50772,16.29489,GALAXY,0.0282835,2.160925E-05
18.96081,17.75898,17.22922,16.95943,16.71639,GALAXY,0.02884271,1.521193E-05
18.3561,16.76534,16.06133,15.72518,15.48789,GALAXY,0.02938072,1.223894E-05
19.12764,17757,17.07865,16.74676,16.48475,GALAXY,0.02941048,1.56851E-05
18.98019,17.87814,17.45902,17.18048,17.0434,GALAXY,0.05162591,8.059125E-06
19.36727,18.0595,17.32877,16.90699,16.6191,GALAXY,0.09145836,7.983719E-06
18.29158,18.11878,17.66484,17.22136,17.13498,QSO,0.1905088,5.828649E-05
19.59113,17.83064,17.04343,16.65779,16.37593,GALAXY,0.05159339,1.998537E-05
18.06417,16.95994,16.35507,15.97776,15.76321,GALAXY,0.1257317,7.62534E-06
17.36662,16.0732,15.44383,15.12316,14.89882,GALAXY,0.02923401,1.339375E-05
19.16383,18.23348,17.57404,17.23279,17.04221,GALAXY,0.1874183,1.32666E-05
18.86497,17.54623,16.88037,16.4765,16.23432,GALAXY,0.06224808,1.069019E-05
17.55157,16.27155,15.80816,15.51538,15.38706,GALAXY,0.02879822,8.365913E-06
17.41212,16.15928,15.47452,15.08329,14.80493,GALAXY,0.06188152,7.974154E-06
19.33895,17.44323,16.53373,16.10672,15.76968,GALAXY,0.06238978,9.513697E-06
17.98875,16.79183,16.25323,15.93598,15.7861,GALAXY,0.06268172,1.151627E-05
19.4902,17.52501,16.54306,16.12712,15.78616,GALAXY,0.11006,1.257611E-05
19.08665,17.33138,16.39979,15.92585,15.55363,GALAXY,0.06260754,1.155629E-05
18.77503,17.66299,17.1956,16.88189,16.69987,GALAXY,0.0628753,7.552589E-06
18.91079,18.71723,18.55427,18.39184,18.06479,QSO,2.101268,0.0001499668
19.38526,17.91504,17.08687,16.59024,16.19145,GALAXY,0.0627294,7.024209E-06
18427,17.02281,16.10336,15.62885,15.29029,GALAXY,0.13729,1.544417E-05
19.54468,19.22429,19.42572,19.25724,18.82486,QSO,0.4238824,2.483446E-05
16.87561,15.39055,14.6171,14.21398,13.90642,GALAXY,0.02987967,1.159296E-05
19.01409,19.45885,19.96404,20.34558,20.58818,QSO,1.391364,2.980895
19.23436,17.66353,16.79076,16.33597,15.98968,GALAXY,0.1076364,9.875861E-06
18.60987,16.75472,15.83562,15.39922,15.04103,GALAXY,0.06138157,1.360663E-05
19.55183,18.02953,16.95545,16.45125,16.13753,GALAXY,0.2087445,4.763329E-05
19.27515,17.55601,16.73484,16.32329,16.03924,GALAXY,0.1099938,3.011711E-05
19.47043,19.46236,19.11817,18.91619,18.89089,QSO,1.313569,0.0002963372
18.84283,17.80079,17.39111,17.07143,16.95285,GALAXY,0.08295976,6.99221E-06
19.39841,17.4871,16.53576,16.09683,15.7265,GALAXY,0.08232675,2.035158E-05
19.48079,17.69236,16.78331,16.34735,16.01338,GALAXY,0.06037567,1.478277E-05
19.43688,18.10037,17.57215,17.2463,17.08847,GALAXY,0.06071651,9.62705E-06
19.00803,17.87146,17.33674,17.00014,16.82773,GALAXY,0.06068623,9.006547E-06
18.95325,17.06195,16.10667,15.68248,15.35972,GALAXY,0.09937025,1.311431E-05
19.27695,17.82037,17.22881,16.90509,16.6737,GALAXY,0.1011833,1.27954E-05
19.20883,18.03801,17.50127,17.2139,17.1151,GALAXY,0.06274738,1.706353E-05
18.66498,16.78331,15.89028,15.4908,15.17089,GALAXY,0.0607952,1.268986E-05
19.1939,18.18954,17.63724,17.27065,17.15271,GALAXY,0.1199585,6.767641E-06
18.91121,17.74077,17.23904,16.88956,16.70125,GALAXY,0.05949875,7.163517E-06
19.34399,18.07787,17.54394,17.17228,16.9757,GALAXY,0.05645536,6.764892E-06
18.82738,17.24418,16.48384,16.01093,15.76234,GALAXY,0.07597342,1.61074E-05
18.97913,17.83095,17.14978,16.72023,16472,GALAXY,0.1225158,8.945607E-06
15.7725,14.05394,13.33074,12.95829,12.78765,GALAXY,0.01670695,6.341516E-06
19.0205,17.64819,16.93199,16.50628,16.2065,GALAXY,0.10607,1.013348E-05
19.31949,17.78045,16.94774,16.53902,16.2314,GALAXY,0.08485795,1.93066E-05
17.74179,17.66775,17.60963,17.39963,17.34601,QSO,1.916221,0.0002545324
17.46752,16.36269,15.7793,15.38089,15.16419,GALAXY,0.08225238,9.287641E-06
19.27026,17.91719,17.14702,16.74009,16.45358,GALAXY,0.1100649,1.679594E-05
19.14388,17.03916,15.84493,15.37367,15.00328,GALAXY,0.1536181,2.685775E-05
19168,18.02671,17.46395,17.18007,16.94754,GALAXY,0.1234822,1.322349E-05
19.51679,18.29102,17.59079,17.18875,16.91819,GALAXY,0.1094214,9.652968E-06
19.20623,18.70239,18.62324,18.55989,18.36914,QSO,2.304846,0.0003316837
19.51804,17.52262,16.49347,16.05486,15.69887,GALAXY,0.1070055,1.943133E-05
18.82632,17.33603,16.60962,16.1708,15.87667,GALAXY,0.0682677,1.401566E-05
17.27524,15.53514,14.75941,14.4029,14.11646,GALAXY,0.02754823,1.366782E-05
19.41459,17.96446,17.21267,16.80749,16.53164,GALAXY,0.1222973,1.136064E-05
18.40096,17.43816,17.09241,16.7886,16.70506,GALAXY,0.07663152,5.993465E-06
19.56276,19.23869,19.0198,18.92308,18.70791,QSO,2.069939,0.0009951468
18.65242,17.25356,16.68263,16.32679,16.13131,GALAXY,0.07058947,5.824564E-06
17.84193,16.14733,15.70378,15.50103,15.43424,GALAXY,0.01033101,4.898558E-06
18.60659,17.08253,16.60592,16.34173,16.18869,GALAXY,0.03138659,1.421666E-05
18.66101,17.64727,17.30095,17.08455,16.93345,GALAXY,0.03107045,5.771855E-06
19.39996,18.24633,17.69534,17.3264,17.12276,GALAXY,0.07887284,5.275762E-06
18.87535,17.33159,16.4996,16.09866,15.75351,GALAXY,0.1063119,3.453373E-05
18.92447,17.18899,16.20348,15.72685,15.33168,GALAXY,0.1069298,1.614788E-05
19.24309,17.27678,16.26608,15.80158,15.43864,GALAXY,0.1071909,2.117343E-05
